@relation 'AT: original_dataset-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.7p1+0.413p3+0.407p4+0.395p2-0.086stab... numeric
@attribute '0.698stab+0.27 g3+0.265tau2+0.255g2+0.245g1...' numeric
@attribute -0.598g4-0.399g1+0.351tau3+0.326tau2+0.295g2... numeric
@attribute 0.465tau1+0.429g2-0.388g3-0.345tau4-0.319p2... numeric
@attribute 0.476tau4-0.474g3+0.409g1-0.363p4+0.253g2... numeric
@attribute 0.471tau4+0.437p4-0.383tau2-0.343p2-0.313tau1... numeric
@attribute 0.518tau3-0.508p3+0.405p2+0.319g2-0.299tau4... numeric
@attribute '-0.48g1-0.469tau3+0.372tau2+0.37 p2-0.365p3...' numeric
@attribute 0.536tau1-0.403g3-0.391g1+0.364tau3+0.257g4... numeric
@attribute '0.61 tau2-0.466g3+0.431g4-0.393tau1-0.166g2...' numeric
@attribute -0.523g2+0.437p4-0.347g4-0.326p3+0.325tau4... numeric
@attribute stabf {unstable,stable}

@data
-0.972249,-1.99727,-1.878797,-0.257389,0.498273,0.027816,1.190592,-0.237047,-0.412356,2.399969,0.091445,stable
2.22222,0.921655,0.273414,0.645637,2.072649,0.95134,0.189092,-0.535794,-0.276546,-1.192381,0.348713,unstable
-2.056671,-0.832576,-0.851995,-0.598751,2.341741,0.184762,-0.25096,0.167789,-0.228829,0.384457,0.6086,stable
0.05857,-1.562816,-0.204368,-0.820643,-1.667473,0.135921,0.820069,-0.11972,-0.730405,1.550012,1.006087,stable
0.787486,1.648451,-0.914938,-0.571383,-0.197921,-0.023368,0.158844,0.709382,0.355628,0.593174,-1.432083,unstable
-1.266458,0.151899,-0.25538,1.168796,-1.138761,1.110175,1.048453,0.239892,2.11404,-0.547957,-0.798865,unstable
0.137812,-0.148616,-0.067527,1.398963,-0.584132,0.949018,0.870504,1.469951,-0.660033,1.991563,-0.053428,unstable
0.910791,0.720505,0.719606,-0.971092,-0.952882,-1.852458,0.442509,-0.223706,1.915326,-0.621777,-1.441251,unstable
0.709214,1.295379,0.09013,-2.205682,0.464951,-0.557398,-0.71152,1.130008,-0.857194,1.285613,-2.131417,unstable
0.438596,0.002596,-1.502135,0.997996,0.246411,-1.438299,0.150864,0.193598,-0.713781,-1.901328,0.776243,unstable
1.701578,0.492002,-0.241117,-0.561634,0.133542,-0.10128,-0.084119,1.35326,-0.045883,-1.458395,2.11014,unstable
3.216434,-1.998502,1.070228,0.389541,0.093218,-0.537404,0.59402,0.192496,0.801714,-0.734446,-0.895744,stable
-3.193264,0.88001,-0.071722,0.599922,0.571857,-0.087646,-0.367396,-0.149774,-2.36419,-0.026214,-1.20572,unstable
1.255644,-1.230096,0.864234,1.758406,-1.599781,-0.312774,-0.436574,-0.396592,0.802274,1.81716,-0.35067,stable
0.3384,-1.13904,-2.491393,-1.293506,1.036551,1.249423,0.379273,0.817416,-0.516802,0.423543,1.18133,stable
1.414207,-0.496091,0.558974,-1.473738,1.520997,-1.143286,-0.565432,0.109558,2.447713,-1.094104,0.228599,stable
-0.170779,-1.035118,-0.626799,-0.290697,-2.092033,0.718331,0.278159,-2.461844,-1.24243,0.481537,-0.158145,stable
1.247994,-1.530411,-2.227161,-0.755582,-0.902502,0.104748,0.234168,0.11408,-0.910996,0.071098,-0.245406,stable
-0.811796,1.110593,0.434844,0.14498,1.106081,0.835707,0.42809,-1.189799,0.031516,-2.236189,0.862858,unstable
-1.292128,-2.604291,0.281867,0.255266,-0.325956,1.704319,-0.251702,1.12514,-0.843848,0.290206,0.81357,stable
3.531688,-0.26331,0.981233,0.483121,-0.701748,0.265302,1.249927,-0.251636,0.660006,-1.621428,-1.479733,stable
0.428686,1.678436,-2.199588,-0.272076,-0.585703,-0.165011,0.568259,0.14943,-0.467816,-0.957051,1.515874,unstable
0.618623,-1.07245,-0.846557,-0.976212,-0.332996,1.770283,-1.852721,1.315409,-0.146537,1.148367,0.469994,stable
-1.4506,0.649911,0.150307,-1.037739,1.107191,0.318737,0.658259,-0.719864,-1.33093,0.292017,-0.669074,unstable
1.745953,0.544062,1.873828,-0.096237,-0.611469,0.009297,0.09014,-0.053982,0.141714,-0.633189,-0.5299,unstable
-0.457642,2.196392,-2.872942,-0.393409,-0.868866,0.397805,-0.285318,-0.966096,0.316416,-1.184862,1.161676,unstable
-2.097605,1.089235,0.828612,-0.273357,-2.903986,0.112922,-0.057509,0.564764,-0.143815,0.615803,0.0988,unstable
-0.944643,1.102871,0.081235,-1.415037,-1.059438,0.019437,0.158333,1.138412,1.141025,-0.969353,0.998782,unstable
-1.142533,-2.322134,1.146166,-0.39628,-0.712887,-1.253125,-0.478704,1.217412,-1.629422,-0.808488,-1.93712,stable
1.253354,1.214633,-0.053009,0.568781,-0.949256,1.052276,-1.297392,1.587263,-0.221328,0.771443,-0.870514,unstable
-0.958155,1.06011,-0.867244,0.039482,-1.002208,2.219026,0.53165,-0.235974,0.496003,-1.265462,0.48277,unstable
0.887309,1.018124,0.383054,1.844235,-1.11119,-1.760331,1.296325,1.235901,-1.319275,-0.888961,0.626856,unstable
-0.425829,-0.14891,1.096656,0.147611,-0.304339,0.623453,-0.786032,1.708317,-0.578917,-0.2544,-0.484848,unstable
-1.658497,0.195906,0.824428,-0.888109,0.795546,-0.381881,1.214119,1.89268,0.133628,0.153727,-0.078994,unstable
1.329843,2.222898,0.683933,0.963806,1.755541,-2.319531,0.351018,0.422984,-0.286162,0.386767,-1.130647,unstable
-2.036947,0.027434,2.545656,1.992832,-0.254203,-1.195866,1.184122,-0.32153,0.691266,0.384945,0.192576,unstable
-2.560445,-1.290996,-2.193033,0.359165,0.027616,-0.51656,-0.566027,0.042068,0.101215,-1.540792,-0.758115,stable
-2.176019,1.567203,0.678091,-0.613148,0.346411,0.425705,-1.292413,1.674729,-0.863684,-0.302772,-1.055425,unstable
-0.874769,0.848741,-0.779681,-1.878002,-0.425104,-1.946991,0.699107,-1.411996,-0.481141,-0.580012,0.911709,unstable
0.292605,-1.980882,2.140314,0.100028,0.974907,1.406467,0.786493,-2.198442,0.747678,0.090177,-1.261791,stable
1.87746,-1.973031,0.929366,-0.813749,0.818466,0.230332,0.944666,-1.535671,0.407218,-0.527072,0.647492,stable
-0.511106,0.211712,0.295837,-2.012433,1.575677,-0.378753,0.543703,1.227794,0.60957,1.67393,0.049235,unstable
0.262313,-1.904705,0.076061,1.074277,0.312412,0.874161,-1.341508,1.41422,0.471775,-0.644715,2.881823,stable
1.29721,3.607422,-1.05194,0.011926,0.019723,-1.200912,-1.280052,-0.077158,0.508012,0.776969,0.184747,unstable
1.198738,0.817259,-0.638387,0.5679,-1.580583,0.340078,3.099062,0.285492,-0.447391,-0.730416,-0.826706,unstable
1.473059,1.036335,-0.922341,1.083321,-1.008331,-0.379424,0.55121,0.877961,-1.723586,-1.626133,0.181836,unstable
-1.998653,0.93351,1.225093,0.467678,-0.294552,-0.572115,-0.191578,-0.95745,0.491096,-0.96537,0.650677,unstable
-0.931898,2.626209,1.468005,-0.036036,-0.013036,1.09997,-1.366748,0.124731,1.256238,-0.651934,-1.568516,unstable
1.296742,1.148773,0.479731,1.081716,-0.89149,-1.286227,0.011706,-0.560631,-0.89358,0.442346,-0.201783,unstable
0.868401,0.916291,2.183476,-1.662706,0.571796,-1.325626,0.835471,-0.407523,-1.005424,0.060611,-1.040807,unstable
0.123023,-2.419307,-0.217328,0.98985,-1.717165,0.602069,0.214995,0.223757,-0.840424,-1.915924,-0.703748,stable
0.50865,-1.02707,1.272802,0.599832,-0.099995,2.077206,0.177587,-2.029143,0.377341,0.009723,-1.133004,stable
0.668404,1.261421,-0.041005,0.294364,0.32225,0.012182,-1.179706,-0.425318,-0.103079,1.373158,2.822466,unstable
2.285927,0.724565,0.896007,-0.269923,-0.666298,0.287472,-0.731626,0.252233,1.236143,0.888312,1.207984,unstable
-1.513663,-1.445525,-0.356756,0.562676,-0.907669,0.020835,1.625348,0.294597,1.098764,-0.313051,-1.431805,stable
0.974534,-1.506601,0.246917,-0.409641,-0.929624,-0.313316,-0.49646,0.420357,-2.657046,-0.205309,1.522931,stable
-0.067723,-1.205734,-0.926396,0.988088,0.23135,-1.718269,0.47737,1.007947,-1.110356,-1.716401,0.970183,stable
2.712089,-2.427015,-0.714812,0.289917,1.63827,-0.001915,-1.053439,-1.327707,-0.864828,0.373063,0.764249,stable
0.638339,-0.94857,-0.343758,1.967826,-0.369436,-1.170619,-1.034457,-1.182728,0.026328,1.115937,1.492367,stable
-1.583874,0.525631,-0.21682,-1.985333,-1.014857,-0.575109,1.893138,0.52169,-0.692853,1.435872,-1.336015,unstable
-1.856083,0.859515,-0.289739,-0.212371,0.129448,1.367965,-0.380764,0.569232,-0.425358,0.064721,-1.811136,unstable
1.936818,-0.118167,0.648297,-0.712781,0.814109,-1.484905,-2.089844,2.283989,1.327106,0.219789,0.438349,stable
-0.60681,0.272804,0.130605,-0.260285,-1.147483,-0.089689,0.320182,-2.141418,-1.130045,-1.411194,1.877204,unstable
-0.070994,-0.827703,-1.134501,-0.634681,0.422577,1.430628,-0.747548,-0.64975,-0.626608,-0.02799,1.745444,stable
-2.058263,1.28894,1.354028,-1.329937,0.218353,1.17887,0.471703,0.151136,-0.275683,0.719192,0.238419,unstable
2.067174,-0.640285,0.638915,-0.741473,0.601783,1.76062,-0.607401,0.295081,-1.859532,-1.97498,0.500965,stable
1.018842,0.080669,-0.618923,-0.082173,-0.985366,1.27199,-0.445346,0.670183,0.138149,1.091111,-0.557571,unstable
2.270943,-1.725543,0.566628,0.594662,1.29175,0.896851,-0.830968,-0.283288,-1.597833,0.683069,0.868703,stable
0.707007,0.430879,-0.222563,0.842746,-0.738308,-0.817857,1.244341,1.571659,-1.601441,-1.509695,0.391178,unstable
1.954979,-0.822436,-1.421563,1.497781,0.878679,-0.311744,0.268639,-0.510017,-0.480993,1.169946,-1.199955,stable
0.972171,-1.080567,-0.458053,1.749228,-0.109741,0.740664,-0.823838,-0.085552,0.885613,-0.818105,1.219035,stable
1.394965,0.044317,-1.450392,0.329211,0.390078,1.294635,1.013416,-0.265327,-0.068762,0.255456,-0.377098,unstable
-0.963741,-0.620462,-0.246807,-0.66468,0.963759,1.397789,-0.252233,-3.091157,0.55634,0.524447,-0.115402,stable
-1.217805,1.706457,-1.041986,0.02991,-0.380565,1.448921,-0.09659,-1.562328,-0.379514,-0.977916,0.865468,unstable
-1.055667,2.387875,-0.869021,-0.115992,0.689419,0.064277,0.802377,1.250404,0.889607,-0.545286,-1.418162,unstable
-2.628762,-2.101239,-0.885127,-1.578664,0.215258,1.632799,-1.736094,0.295065,-1.177503,-1.207436,0.097141,stable
-0.529938,-0.947926,-0.30725,-0.177185,-0.104408,0.28167,0.671504,-0.22113,0.164658,1.667093,-0.847003,stable
-1.291221,-0.251899,-0.14804,1.591503,0.101947,-0.588121,-0.02503,1.765027,1.101351,-0.003738,-0.545793,unstable
1.278185,-0.311008,-1.49822,-0.242809,0.581943,-0.504158,-1.102795,0.211664,0.657648,-1.697265,-1.873071,stable
0.979606,0.647169,0.035027,-0.720265,1.037802,-0.096086,-0.274782,0.040516,1.440952,-0.006578,-2.155123,unstable
-2.582819,-1.064839,-1.041291,-1.396993,-1.64927,0.404976,-0.231293,-1.857168,-0.450175,-0.425626,-0.451791,unstable
-0.483852,-1.517449,-1.687695,-0.395256,0.313906,-1.623423,0.018,0.599735,-1.380531,1.530541,-1.730482,stable
-1.162447,-2.758655,1.103841,0.57402,1.062288,0.175591,-0.88005,0.722888,0.899497,-0.530998,-0.593844,stable
0.623063,1.542086,-0.792401,0.935363,-1.278064,-0.599659,-0.041881,-0.692477,-1.64429,0.736803,-0.541813,unstable
0.623602,1.042472,-0.639755,-1.065841,-0.656857,-0.190345,-1.455126,0.790987,0.200684,-0.713105,0.171444,unstable
-3.696307,0.692502,0.970319,-0.11646,-0.080103,-0.223362,0.228992,-0.85738,-0.631879,-1.012816,0.496157,unstable
1.563163,-1.131116,-1.837077,2.039618,-0.629781,-0.583088,-1.32074,-1.06118,0.51866,-0.279093,-0.477918,stable
-2.227634,-1.217406,1.141294,0.915431,1.193036,-0.622618,0.19516,-0.020289,-0.706506,2.149643,-1.171753,stable
1.413295,-1.213143,-0.704154,-0.731474,0.028581,1.630357,-2.010074,0.237389,0.473534,0.103804,-0.611664,stable
1.205056,-0.346146,0.01472,-1.524792,-2.808216,-0.804899,1.318097,0.037025,-1.195478,0.458658,0.625804,stable
-1.115553,0.046132,1.226761,-0.799087,0.537283,-1.549082,-0.952201,-0.424334,-0.723914,-0.095146,-0.154276,unstable
0.127381,0.242635,1.349911,-0.109886,0.674889,-2.00478,1.668405,0.452682,0.547378,0.213776,-0.305682,unstable
1.543544,-1.227056,-0.099228,-0.583484,0.536126,-0.608315,-1.082347,-1.067245,-1.763903,-0.530752,1.296137,stable
-1.091461,1.470726,0.748907,-1.459296,-0.813666,-1.562445,1.125233,0.640575,0.019332,0.1752,0.38801,unstable
1.245509,1.13241,0.000798,1.793599,-1.250282,-0.942124,-1.214373,0.687555,-0.271493,0.033653,-1.571016,unstable
0.206734,-2.468167,0.325043,-1.059213,-0.116507,-0.537643,-0.129021,-1.81138,-0.204067,-0.637822,-1.250523,stable
-0.505246,1.936252,1.200562,-0.371309,0.634736,-0.022398,-0.037641,-0.266563,-0.055396,-1.285976,-0.947754,unstable
0.158152,-1.079779,-0.238416,0.291224,0.439291,-1.878521,-1.033853,0.175356,-0.172142,-2.061645,-0.307683,stable
-1.292123,-0.017675,-1.26669,-0.605926,-0.358549,-0.916373,-0.872296,-1.032282,-1.227385,-0.706473,-0.132656,unstable
2.066961,-0.017414,0.479274,-1.026089,0.752114,1.759685,0.685946,0.488298,0.400262,0.657522,0.128876,unstable
1.827553,0.435099,-0.294457,-1.432467,-1.083754,1.765785,-1.728735,0.07699,1.040391,0.613684,-0.419874,unstable
-0.368236,0.276901,-0.396997,2.001241,0.330703,-0.320966,-1.231223,-0.576525,-0.000782,-0.173495,1.038427,unstable
0.426118,0.914859,0.230723,-0.599665,1.069177,-0.91169,1.510226,0.439208,0.743568,0.329372,1.639479,unstable
-2.150566,1.656866,0.972125,-0.711866,-1.213673,0.029799,0.606706,-0.27028,-0.179592,-0.148081,-1.110432,unstable
-1.679804,-0.486887,-0.607182,0.468197,1.259844,0.935897,-1.818823,0.203091,0.595036,1.505266,-1.089952,unstable
-2.153011,-1.544909,0.677604,0.359895,-0.286536,-0.991085,0.197595,1.099065,-0.476392,-0.805403,-0.637592,stable
-0.237601,0.985194,-0.133611,-0.682991,-0.596506,-0.539616,-0.19217,0.758561,1.415821,1.009192,-0.58506,unstable
-0.746902,-1.517346,1.300246,-0.595901,1.238045,-1.786436,0.034962,-1.733764,0.657093,1.322701,1.121015,stable
0.14626,-0.521609,0.192518,-0.012151,-0.897206,-0.316369,0.024106,-1.113595,0.128306,1.448136,1.209808,unstable
-2.20823,1.721715,1.045521,-0.61426,0.814325,-0.115764,-1.408696,-0.523707,-1.569555,0.365315,1.100925,unstable
-0.599064,-0.022443,-0.141147,0.185243,1.431668,-0.270873,0.89653,-0.74789,1.572919,-0.664942,2.641004,unstable
1.783488,1.193385,0.157464,1.648999,0.339316,1.32165,0.904459,-0.368895,0.070085,1.732794,-0.586914,unstable
-0.719776,0.286242,1.476511,0.23885,-0.954802,0.270715,0.364654,-0.08179,1.932439,0.13534,0.382067,unstable
-0.542448,0.894396,-0.299998,-0.267181,0.34832,0.130993,0.036871,-1.626224,-0.221295,0.378311,1.811186,unstable
-0.556149,0.64803,-0.506546,-2.261443,-1.019554,-1.039068,-0.370436,-0.900953,-0.853261,0.961551,-0.262783,unstable
0.338489,-0.121339,-0.424136,0.072212,-2.360858,0.496008,-1.379641,0.240893,-0.642517,0.27846,0.554135,unstable
-1.423689,-0.127782,-0.513982,0.459715,-1.086712,-1.608352,-1.53588,-0.527925,-0.700438,0.600609,-0.77902,unstable
-0.10084,-0.532056,-0.737839,-0.035033,-1.032713,-0.524851,1.9768,-1.331349,0.180591,-0.408697,0.624679,stable
-0.205506,0.247102,1.208704,-0.109799,-1.373194,0.086732,1.925218,-0.120958,-1.721969,-0.440972,0.442675,unstable
2.761667,1.579308,0.298319,0.284073,0.264043,0.427208,0.066362,-0.92796,-0.991789,0.441116,-0.393873,unstable
1.176294,-0.735903,-0.689348,-1.354926,-0.48407,2.125442,-2.782602,-1.615893,-1.021678,0.068547,0.260435,stable
0.860874,-0.971443,0.451121,1.790403,0.701402,1.698199,-0.462463,0.147794,-0.825695,0.307014,-0.94024,unstable
0.72068,2.416655,0.193042,1.047811,-0.820892,0.335379,0.829349,-0.739668,-0.537904,-1.480921,0.123026,unstable
0.319454,-1.727068,-0.155641,-0.042602,-0.706083,-0.561747,0.370006,0.564995,-2.169942,1.257568,1.371296,stable
-1.860984,-0.441846,0.252531,-0.505375,-0.269382,0.567598,0.813052,0.560825,1.562017,-1.014154,-1.153027,unstable
-1.832235,-0.753245,1.065578,0.018828,1.040153,0.470478,0.052498,1.820476,-0.045763,0.966919,0.089632,unstable
0.754983,2.475611,-0.622211,-0.491668,-1.445573,0.105481,-0.140966,0.724131,-0.000333,-0.610899,0.103924,unstable
0.221222,-0.610139,-0.221424,-1.513604,0.818888,0.80071,-2.758282,0.176088,-0.641456,1.084442,-1.131507,stable
1.370862,1.51927,0.637882,-0.88424,-0.955606,0.969137,-0.724183,-0.145931,0.572049,1.266486,1.110973,unstable
-2.203035,-1.859625,1.176447,-0.982936,-0.173531,-1.436857,2.034615,-0.067541,-0.69951,1.759174,0.259935,stable
-1.744311,-1.450899,0.283066,-0.36144,0.015434,-1.416222,0.631361,-0.992444,1.382937,1.094798,0.523783,stable
2.116439,-1.018652,0.503262,-0.315768,-0.667546,-1.478534,0.842513,0.589634,-1.3663,0.480863,0.071251,stable
-1.008589,-0.253285,0.316884,0.579909,0.280873,0.38558,-1.210863,1.524773,-0.601443,-0.349978,-0.099186,unstable
-0.649753,-2.118932,-1.098002,-0.110041,0.859861,2.389582,0.527023,1.244296,-0.386321,-0.140341,0.125213,stable
-1.27521,-1.62357,-0.384726,0.200489,-2.315954,-0.281915,-1.479683,-0.354731,0.047044,-0.285442,0.362518,stable
0.921366,-0.400717,-0.709318,0.221684,1.879175,-1.210872,-1.252613,0.91045,-0.61558,1.666034,1.912343,unstable
-0.693021,1.545534,-0.38119,-1.763697,-0.735496,-0.391101,-0.876351,0.297427,0.948996,1.699105,0.484904,unstable
0.345387,-1.089736,0.001892,0.358778,-0.808478,-0.105703,1.325876,-0.454442,1.927483,1.102342,-1.126198,stable
1.830746,-0.508442,0.746131,0.099977,0.58306,-0.837957,-0.11411,0.717893,-1.446168,1.090338,0.034621,stable
-0.267382,-1.252775,-1.787022,1.250555,-1.041037,1.047931,0.952138,1.168109,1.499328,0.39699,0.601842,stable
-1.41257,0.966004,0.041933,-0.36897,0.967685,0.624612,0.382354,0.72491,0.209497,2.391205,0.589952,unstable
0.624961,1.31848,1.518541,0.849401,-0.057202,-1.700128,1.582519,1.708657,0.160581,-0.592749,0.60792,unstable
0.003544,0.397435,-0.133318,0.466691,-2.143141,-0.554248,0.072185,-0.553318,-1.60052,0.219845,0.46086,unstable
-1.084313,0.470937,-0.661352,-0.882145,-0.19719,0.196673,-2.239463,0.926269,1.381735,-0.681598,-0.119308,unstable
-0.88078,1.886977,-0.142774,1.079485,0.526532,-0.260845,-0.752299,-1.002319,-0.228459,1.192589,-0.890688,unstable
-1.619461,0.894698,-1.367835,-0.464951,-1.154601,-0.277875,-0.813118,-2.503427,1.237372,0.001649,-0.28457,unstable
-3.738312,2.48957,-0.653961,1.230544,1.228777,0.952952,-0.007122,0.515291,-0.606115,1.626731,-0.026046,unstable
0.876897,-1.064268,0.4217,1.171798,0.616248,1.836499,-1.166597,0.21213,0.466462,0.739567,-0.469964,unstable
-0.694691,-2.307999,1.290236,-0.1268,0.031933,-1.472156,-0.439296,-0.343799,0.206979,0.949555,-0.599738,stable
-0.895725,3.412243,-0.439396,0.107656,-1.236312,-0.223736,0.608176,-0.19656,0.513763,0.122527,0.140797,unstable
-1.507156,-1.757761,-0.381743,-0.035169,-0.400891,-2.030347,0.042336,0.942282,-2.041363,0.623187,0.948181,stable
-1.184135,1.552014,-2.10628,0.740028,1.630894,-1.506889,0.753293,1.490955,1.058646,0.896603,-0.090586,unstable
1.655786,0.104571,0.608717,-0.182734,-0.879456,0.791143,0.251474,1.113812,-0.334941,-1.362652,0.597137,unstable
0.330281,-2.172388,-1.007419,-2.70856,1.626041,0.286419,0.57068,0.192231,0.478558,-0.289699,0.402656,stable
0.555938,-2.89227,0.930327,-0.262889,1.017977,-1.118718,0.12793,1.283709,-0.271158,1.002235,-0.323371,stable
1.627257,1.621681,1.40558,-0.609697,0.569129,-0.229275,-1.163247,-0.842781,-0.030293,-1.138865,1.284259,unstable
2.709862,2.239805,0.425188,-0.026625,2.39665,0.203119,0.621388,-0.534754,0.611164,-0.407708,0.181543,unstable
0.372532,0.677234,-0.577187,-0.437331,0.246705,-0.299576,0.565118,1.994627,-0.482725,0.552236,2.350878,unstable
1.328814,2.022017,1.114691,0.065545,-0.615046,1.253968,-1.219005,1.067555,-0.552253,-0.343613,-1.13829,unstable
1.681541,0.192157,0.530856,0.17864,-0.59462,-0.166996,0.61447,1.838311,0.815752,-0.770682,1.093849,unstable
2.560011,-1.686572,-0.070441,-0.000531,-1.664236,0.206674,-1.141621,-0.55759,-1.259029,-0.91571,-0.262561,stable
1.262744,-1.205166,-0.065877,0.577689,-3.040788,0.703264,-0.83126,0.731095,-1.370969,1.369153,-1.220862,stable
0.892893,-1.555502,-0.411299,-1.759716,0.458091,0.165646,-0.706797,1.990641,-1.368254,0.622682,1.722333,stable
-0.390458,-2.106867,-0.085952,0.259568,0.025015,-0.84334,1.044651,0.822633,-1.175135,1.266663,0.721593,stable
0.304309,-0.100639,-0.068774,-0.009893,-0.028944,2.127162,-0.280962,0.815146,-0.168994,3.081516,1.388262,unstable
-2.175858,0.112918,0.738456,0.769959,-1.267139,1.4932,1.12288,-0.154057,0.399665,-0.43285,-1.133965,unstable
-0.818259,0.613299,-0.296775,1.554273,-0.212683,0.79768,-0.381613,2.316144,0.869643,0.886942,1.603127,unstable
-0.486731,1.011754,-1.557608,0.414244,-0.572875,0.155848,-2.796839,-0.438443,-0.516233,-0.213187,-0.23706,unstable
-0.596419,1.988617,-1.234408,0.803957,0.634129,1.08766,-0.231044,0.675472,-1.621345,0.453585,0.177227,unstable
1.735168,-0.86732,2.170962,-0.188958,0.887088,0.031462,0.361427,-0.374121,1.041174,0.996498,0.125442,stable
-1.451865,-0.373341,0.709163,1.707958,-0.705465,-0.047012,0.243434,-0.194014,0.491055,2.311719,-1.608915,stable
-0.861032,0.273358,0.342413,0.152943,-0.740298,-0.292473,0.470034,-0.177304,-0.152065,-0.59596,2.380993,unstable
1.671917,-1.333322,-0.186316,0.603008,1.855451,1.169249,-0.276238,-1.589696,-1.022981,0.031371,0.581092,stable
0.676361,-0.499387,0.93932,-0.846328,-0.122707,-0.74977,-0.38412,-1.919253,-0.487898,1.658625,1.456829,stable
-0.838276,-2.322991,1.81135,-0.72533,0.048526,0.930627,-1.087972,0.441895,0.876254,-0.054583,1.645787,stable
-1.441286,0.732669,-1.197479,-1.837541,1.386179,-0.214232,-0.209532,-0.348427,-0.714509,-0.827768,0.943138,unstable
-1.010737,0.427205,-0.331103,0.530009,0.04184,0.292121,-0.189347,-0.843852,0.998063,1.368865,1.335623,unstable
1.327677,-1.043415,0.188175,1.194152,0.280573,-2.096168,-0.857366,-0.586725,-0.235868,0.65328,0.038077,stable
-0.508411,0.526288,1.140682,-1.284582,0.853238,0.129479,1.220396,1.20452,-1.601619,0.151287,-0.01569,unstable
1.411138,1.888988,0.214601,-0.82995,0.052252,1.172433,0.025623,1.446992,-0.777212,0.331893,-1.322918,unstable
1.102897,-0.75803,-0.966807,-0.840235,-0.21782,1.301403,-2.287859,-0.143779,-0.117331,-0.018031,0.107529,stable
0.303898,-0.623466,-0.175059,1.372131,0.034432,-0.852548,-0.225135,-2.829156,1.857637,0.808022,0.629978,stable
-1.155456,-0.177001,-0.038441,1.960707,1.29721,-0.067822,-0.800129,-1.272109,0.611247,0.004092,0.982161,unstable
1.614345,-0.625809,-0.298418,2.078775,1.168163,-1.213086,0.980099,-0.564618,0.106975,-1.173333,0.739327,unstable
-1.196296,-0.31624,-2.377039,-0.855624,0.396026,0.147254,0.183759,1.575409,2.166695,-1.281457,0.207776,unstable
0.327287,-0.367199,0.051903,-1.615397,-1.440167,-0.77948,-0.494982,-1.311641,2.302022,-1.443106,-1.050071,unstable
0.003767,-0.396898,0.253241,0.988536,0.381206,-0.128535,-0.567255,-1.496045,2.106929,0.163291,-0.450225,unstable
-1.705972,2.007855,-1.128878,-1.287578,0.38673,-1.589361,0.561511,-0.701955,-0.317148,-0.539777,0.351461,unstable
0.412422,-0.795072,0.784201,1.126389,0.888819,-0.232642,0.433089,0.46169,-1.298202,1.777011,-0.053356,stable
0.253729,0.297864,1.226676,-0.395751,1.009063,-0.622532,-0.448434,0.618281,-0.213707,0.036786,0.952381,unstable
-0.899246,0.505549,0.343891,0.527114,0.528756,0.767932,-0.664181,-0.844863,0.412717,0.846314,0.627533,unstable
0.485136,2.207139,-0.248252,0.461989,-1.020808,2.118783,-0.817991,1.905881,-1.07155,0.257272,-0.452313,unstable
-2.304027,-1.376646,-0.175142,-0.610127,0.891129,0.506957,-0.493732,0.626279,1.365641,0.274586,0.168506,stable
0.136144,0.160935,0.635339,-1.223699,-0.229798,1.068864,1.572098,0.483425,0.121571,-2.170775,1.045857,unstable
-0.523954,0.295845,-0.573008,-0.397176,-1.054296,0.4928,0.687226,-2.241778,-0.73135,0.505661,1.348871,unstable
-0.208378,0.083499,0.45362,0.319765,-1.384282,0.398152,0.339993,0.362793,-0.514934,-1.862101,-1.366401,unstable
